28732.84222, 3,   0.170,  0.187, 10.005, 4,  -0.043, -0.292, -0.119, 5,  15.500, -9.900,-35.300
28732.91214, 3,   0.031,  0.199,  9.736, 4,  -0.048, -0.041, -0.017, 5,  15.500,-10.900,-35.300
28732.98255, 3,   0.037,  0.215,  9.798, 4,  -0.045, -0.042, -0.018, 5,  15.100,-10.400,-35.300
28733.05159, 3,   0.178,  0.314,  9.717, 4,  -0.047, -0.042, -0.015, 5,  15.100,-10.400,-35.300
28733.12023, 3,  -0.014,  0.356,  9.742, 4,  -0.051,  0.102, -0.590, 5,  15.100,-10.000,-35.300
28733.19021, 3,   0.146,  0.061,  9.765, 4,  -0.039, -0.079, -0.708, 5,  15.100, -9.600,-35.300
28733.26175, 3,   0.064,  0.202,  9.720, 4,  -0.048, -0.035, -0.191, 5,  15.100,-10.000,-35.300
28733.33051, 3,   0.050,  0.183,  9.787, 4,  -0.047, -0.049, -0.016, 5,  15.100,-10.000,-35.300
28733.40166, 3,   0.043,  0.201,  9.776, 4,  -0.047, -0.047, -0.017, 5,  15.100,-10.800,-35.300
28733.47045, 3,   0.010,  0.198,  9.667, 4,  -0.048, -0.047, -0.019, 5,  15.100,-10.400,-35.300
28733.54053, 3,  -0.032,  0.081,  9.783, 4,  -0.047, -0.043, -0.015, 5,  15.100,-10.400,-35.300
28733.61057, 3,   0.120,  0.171,  9.718, 4,  -0.047, -0.045, -0.019, 5,  15.100,-10.400,-35.300
28733.68211, 3,  -0.020,  0.257,  9.785, 4,  -0.048, -0.044, -0.014, 5,  15.100,-10.400,-35.300
28733.75295, 3,   0.072,  0.243,  9.768, 4,  -0.050, -0.044, -0.018, 5,  15.100,-10.400,-35.300
28733.82070, 3,   0.020,  0.203,  9.766, 4,  -0.049, -0.045, -0.016, 5,  15.100,-10.000,-35.800
28733.89032, 3,   0.038,  0.177,  9.767, 4,  -0.045, -0.043, -0.016, 5,  15.100,-10.000,-35.800
28733.96201, 3,   0.042,  0.223,  9.725, 4,  -0.047, -0.043, -0.016, 5,  15.100,-10.000,-35.800
28734.03300, 3,   0.063,  0.214,  9.748, 4,  -0.045, -0.044, -0.018, 5,  15.100,-10.000,-35.800
28734.10100, 3,   0.044,  0.222,  9.754, 4,  -0.048, -0.043, -0.015, 5,  15.100, -9.600,-35.800
28734.17077, 3,   0.069,  0.179,  9.735, 4,  -0.048, -0.043, -0.019, 5,  15.100, -9.600,-35.800
28734.24146, 3,   0.071,  0.238,  9.884, 4,  -0.034, -0.098, -0.018, 5,  15.100, -9.600,-35.800
